[Odometry @ factory.py:85][DEBUG] 2017-11-15 17:49:12,232: Logging to: logs/2017_Nov_15/Odometry/17_49_12.log
[Odometry @ node.py:89][INFO] 2017-11-15 17:49:18,435: setup
[Odometry @ node.py:79][DEBUG] 2017-11-15 17:49:21,597: [log buffer start]
[DEBUG, 1510786158.612327]: OdometryMessage(t=1510786158.6123252, n=0, xy=0.0, th=0.0, dt=0.1033778190612793)
[DEBUG, 1510786172.8670976]: OdometryMessage(t=1510786172.8670962, n=580, xy=0.0, th=-0.4375, dt=0.0341496467590332)
[DEBUG, 1510786172.889144]: OdometryMessage(t=1510786172.8891423, n=581, xy=-9.456991557314979, th=0.0, dt=0.030982255935668945)
[DEBUG, 1510786172.9256773]: OdometryMessage(t=1510786172.9256759, n=582, xy=-10.024411050753884, th=-0.3125, dt=0.020798683166503906)
[DEBUG, 1510786172.9554503]: OdometryMessage(t=1510786172.9554489, n=583, xy=-10.970110206485373, th=-0.5625, dt=0.020603656768798828)
[DEBUG, 1510786172.9883704]: OdometryMessage(t=1510786172.988369, n=584, xy=-11.159250037631665, th=-0.6249999999999432, dt=0.020623445510864258)
[DEBUG, 1510786173.020605]: OdometryMessage(t=1510786173.0206037, n=585, xy=-10.970110206485373, th=-0.6250000000000568, dt=0.030867815017700195)
[DEBUG, 1510786173.0437047]: OdometryMessage(t=1510786173.043703, n=586, xy=-11.159250037631693, th=-0.625, dt=0.020713090896606445)
[DEBUG, 1510786173.0655115]: OdometryMessage(t=1510786173.06551, n=587, xy=-11.915809362216862, th=-0.625, dt=0.03096747398376465)
[DEBUG, 1510786173.1008432]: OdometryMessage(t=1510786173.100842, n=588, xy=-11.915809362216862, th=-0.625, dt=0.020889759063720703)
[DEBUG, 1510786173.130817]: OdometryMessage(t=1510786173.1308155, n=589, xy=-14.374627167118774, th=-0.625, dt=0.020605802536010742)
[DEBUG, 1510786173.157225]: OdometryMessage(t=1510786173.1572237, n=590, xy=-13.807207673679898, th=-0.625, dt=0.03101825714111328)
[DEBUG, 1510786173.1832843]: OdometryMessage(t=1510786173.1832833, n=591, xy=-13.80720767367984, th=0.0, dt=0.020842790603637695)
[DEBUG, 1510786173.2050304]: OdometryMessage(t=1510786173.205029, n=592, xy=-14.563766998265066, th=-0.4375, dt=0.020699501037597656)
[DEBUG, 1510786173.2291055]: OdometryMessage(t=1510786173.229104, n=593, xy=-14.374627167118774, th=-0.625, dt=0.03083968162536621)
[DEBUG, 1510786173.2658925]: OdometryMessage(t=1510786173.2658908, n=594, xy=-14.563766998265066, th=-0.5625, dt=0.020837068557739258)
[DEBUG, 1510786173.2966158]: OdometryMessage(t=1510786173.2966146, n=595, xy=-15.320326322850292, th=-0.5, dt=0.03073596954345703)
[DEBUG, 1510786173.3308117]: OdometryMessage(t=1510786173.3308105, n=596, xy=-15.69860598514282, th=-0.5, dt=0.02065563201904297)
[DEBUG, 1510786173.3313982]: OdometryMessage(t=1510786173.3313973, n=597, xy=-15.887745816289168, th=0.0, dt=0.030773162841796875)
[DEBUG, 1510786173.3592312]: OdometryMessage(t=1510786173.35923, n=598, xy=-16.455165309728102, th=-0.375, dt=0.0205838680267334)
[DEBUG, 1510786173.3854132]: OdometryMessage(t=1510786173.385412, n=599, xy=-15.887745816289168, th=-0.24999999999994316, dt=0.030920982360839844)
[DEBUG, 1510786173.421978]: OdometryMessage(t=1510786173.4219768, n=600, xy=-15.320326322850235, th=-0.31250000000005684, dt=0.020806312561035156)
[DEBUG, 1510786173.4569151]: OdometryMessage(t=1510786173.456914, n=601, xy=-17.21172463431327, th=-0.25, dt=0.03092503547668457)
[DEBUG, 1510786173.494502]: OdometryMessage(t=1510786173.4945004, n=602, xy=-17.02258480316698, th=-0.1875, dt=0.020632266998291016)
[DEBUG, 1510786173.5167542]: OdometryMessage(t=1510786173.5167525, n=603, xy=-16.644305140874337, th=-0.1875, dt=0.030927181243896484)
[DEBUG, 1510786173.5392032]: OdometryMessage(t=1510786173.5392015, n=604, xy=-15.320326322850292, th=-0.125, dt=0.020778894424438477)
[DEBUG, 1510786173.57849]: OdometryMessage(t=1510786173.5784886, n=605, xy=-14.752906829411359, th=-0.0625, dt=0.03086996078491211)
[DEBUG, 1510786173.6127422]: OdometryMessage(t=1510786173.6127405, n=606, xy=-15.887745816289112, th=-0.0625, dt=0.02093648910522461)
[DEBUG, 1510786173.6425781]: OdometryMessage(t=1510786173.642577, n=607, xy=-14.942046660557708, th=-0.125, dt=0.030928373336791992)
[DEBUG, 1510786173.6642118]: OdometryMessage(t=1510786173.66421, n=608, xy=-14.942046660557594, th=0.0, dt=0.02061772346496582)
[DEBUG, 1510786173.6874611]: OdometryMessage(t=1510786173.6874597, n=609, xy=-14.563766998265123, th=0.0, dt=0.030980587005615234)
[DEBUG, 1510786173.7166097]: OdometryMessage(t=1510786173.7166083, n=610, xy=-13.618067842533492, th=-0.0625, dt=0.020829439163208008)
[DEBUG, 1510786173.7532206]: OdometryMessage(t=1510786173.7532194, n=611, xy=-13.239788180241021, th=-0.125, dt=0.03094768524169922)
[DEBUG, 1510786173.7755556]: OdometryMessage(t=1510786173.775554, n=612, xy=-13.239788180241021, th=-0.0625, dt=0.02052164077758789)
[DEBUG, 1510786173.8114645]: OdometryMessage(t=1510786173.811463, n=613, xy=-12.672368686802088, th=-0.125, dt=0.03098297119140625)
[DEBUG, 1510786173.8329873]: OdometryMessage(t=1510786173.8329859, n=614, xy=-11.915809362216919, th=-0.125, dt=0.020727157592773438)
[DEBUG, 1510786173.8579843]: OdometryMessage(t=1510786173.8579829, n=615, xy=0.0, th=-0.125, dt=0.038817405700683594)
[DEBUG, 1510786173.8914633]: OdometryMessage(t=1510786173.8914618, n=616, xy=-11.159250037631637, th=-0.0625, dt=0.020826101303100586)
[DEBUG, 1510786173.9197025]: OdometryMessage(t=1510786173.9197013, n=617, xy=-10.402690713046468, th=-0.125, dt=0.0309145450592041)
[DEBUG, 1510786173.9421525]: OdometryMessage(t=1510786173.9421513, n=618, xy=-10.213550881900233, th=-0.125, dt=0.020702123641967773)
[DEBUG, 1510786173.9643812]: OdometryMessage(t=1510786173.9643798, n=619, xy=-9.646131388461185, th=-0.0625, dt=0.020682334899902344)
[DEBUG, 1510786174.0024726]: OdometryMessage(t=1510786174.0024712, n=620, xy=-9.456991557315064, th=-0.125, dt=0.030931949615478516)
[DEBUG, 1510786174.0355449]: OdometryMessage(t=1510786174.0355437, n=621, xy=-8.511292401583546, th=-0.125, dt=0.03077101707458496)
[DEBUG, 1510786174.0572932]: OdometryMessage(t=1510786174.0572917, n=622, xy=-8.133012739290848, th=-0.0625, dt=0.0206148624420166)
[DEBUG, 1510786174.0787933]: OdometryMessage(t=1510786174.0787919, n=623, xy=0.0, th=-0.0625, dt=0.021480083465576172)
[DEBUG, 1510786174.1001196]: OdometryMessage(t=1510786174.100118, n=624, xy=-7.943872908144613, th=0.0, dt=0.031107187271118164)
[DEBUG, 1510786174.1251464]: OdometryMessage(t=1510786174.1251447, n=625, xy=-7.376453414705679, th=-0.125, dt=0.020756244659423828)
[DEBUG, 1510786174.147005]: OdometryMessage(t=1510786174.1470037, n=626, xy=-6.998173752413095, th=-0.0625, dt=0.030913829803466797)
[DEBUG, 1510786174.1807504]: OdometryMessage(t=1510786174.1807487, n=627, xy=-5.863334765535228, th=-0.0625, dt=0.020554542541503906)
[DEBUG, 1510786174.2020943]: OdometryMessage(t=1510786174.202093, n=628, xy=0.0, th=0.0, dt=0.021475553512573242)
[DEBUG, 1510786174.238734]: OdometryMessage(t=1510786174.2387326, n=629, xy=-4.91763560980371, th=-0.0625, dt=0.020655393600463867)
[DEBUG, 1510786174.2599857]: OdometryMessage(t=1510786174.259984, n=630, xy=0.0, th=-0.0625, dt=0.021361589431762695)
[DEBUG, 1510786174.2946749]: OdometryMessage(t=1510786174.2946737, n=631, xy=-3.593656791779722, th=-0.0625, dt=0.020586013793945312)
[DEBUG, 1510786174.3162773]: OdometryMessage(t=1510786174.3162756, n=632, xy=-2.8370974671945532, th=-0.06249999999994316, dt=0.030848979949951172)
[DEBUG, 1510786174.3378317]: OdometryMessage(t=1510786174.3378305, n=633, xy=-2.269677973755506, th=-0.06250000000005684, dt=0.02069711685180664)
[DEBUG, 1510786174.3788495]: OdometryMessage(t=1510786174.3788478, n=634, xy=-1.7022584803166865, th=-0.0625, dt=0.031233549118041992)
[DEBUG, 1510786174.402746]: OdometryMessage(t=1510786174.4027445, n=635, xy=-0.7565593245852824, th=0.0, dt=0.020726442337036133)
[DEBUG, 1510786174.438869]: OdometryMessage(t=1510786174.4388678, n=636, xy=0.5674194934388197, th=-0.0625, dt=0.03092670440673828)
[DEBUG, 1510786174.46008]: OdometryMessage(t=1510786174.4600782, n=637, xy=1.5131186491704511, th=0.0, dt=0.0207211971282959)
[DEBUG, 1510786174.4809086]: OdometryMessage(t=1510786174.4809072, n=638, xy=0.0, th=0.0, dt=0.02411675453186035)
[DEBUG, 1510786174.502492]: OdometryMessage(t=1510786174.5024903, n=639, xy=2.26967797375562, th=0.0, dt=0.03102397918701172)
[DEBUG, 1510786174.5240164]: OdometryMessage(t=1510786174.5240147, n=640, xy=2.8370974671944396, th=0.0, dt=0.02069687843322754)
[DEBUG, 1510786174.5456014]: OdometryMessage(t=1510786174.5455997, n=641, xy=3.404516960633373, th=0.0, dt=0.03094792366027832)
[DEBUG, 1510786174.5664678]: OdometryMessage(t=1510786174.5664663, n=642, xy=4.350216116364891, th=0.0, dt=0.020723819732666016)
[DEBUG, 1510786174.5879397]: OdometryMessage(t=1510786174.5879383, n=643, xy=0.0, th=0.0625, dt=0.03132748603820801)
[DEBUG, 1510786174.609738]: OdometryMessage(t=1510786174.6097367, n=644, xy=4.917635609803824, th=0.0625, dt=0.030966997146606445)
[DEBUG, 1510786174.6307695]: OdometryMessage(t=1510786174.630768, n=645, xy=5.295915272096408, th=0.0, dt=0.02062058448791504)
[DEBUG, 1510786174.6637988]: OdometryMessage(t=1510786174.6637971, n=646, xy=6.052474596681577, th=0.06250000000005684, dt=0.020642757415771484)
[DEBUG, 1510786174.684853]: OdometryMessage(t=1510786174.6848516, n=647, xy=6.809033921266746, th=0.12499999999994316, dt=0.03094768524169922)
[DEBUG, 1510786174.685545]: OdometryMessage(t=1510786174.6855435, n=648, xy=7.187313583559444, th=0.0, dt=0.02065277099609375)
[DEBUG, 1510786174.7059758]: OdometryMessage(t=1510786174.7059746, n=649, xy=0.0, th=0.125, dt=0.020842790603637695)
[DEBUG, 1510786174.7275903]: OdometryMessage(t=1510786174.7275887, n=650, xy=7.943872908144499, th=0.125, dt=0.030891895294189453)
[DEBUG, 1510786174.7621686]: OdometryMessage(t=1510786174.7621672, n=651, xy=8.322152570437197, th=0.0625, dt=0.02063775062561035)
[DEBUG, 1510786174.7833002]: OdometryMessage(t=1510786174.7832985, n=652, xy=8.700432232729781, th=0.0, dt=0.030831575393676758)
[DEBUG, 1510786174.8045201]: OdometryMessage(t=1510786174.8045185, n=653, xy=9.078711895022366, th=0.125, dt=0.020781993865966797)
[DEBUG, 1510786174.8258326]: OdometryMessage(t=1510786174.825831, n=654, xy=9.835271219607648, th=0.125, dt=0.030998945236206055)
[DEBUG, 1510786174.8518083]: OdometryMessage(t=1510786174.8518069, n=655, xy=9.835271219607534, th=0.125, dt=0.02072763442993164)
[log buffer end]
[Odometry @ node.py:81][DEBUG] 2017-11-15 17:49:34,852: logging message buffer (len=16516)
[Odometry @ node.py:79][DEBUG] 2017-11-15 17:49:38,171: [log buffer start]
[DEBUG, 1510786174.8872073]: OdometryMessage(t=1510786174.8872058, n=656, xy=10.213550881900233, th=0.125, dt=0.020771265029907227)
[DEBUG, 1510786174.909015]: OdometryMessage(t=1510786174.9090135, n=657, xy=10.402690713046468, th=0.125, dt=0.03079819679260254)
[DEBUG, 1510786174.9302993]: OdometryMessage(t=1510786174.9302979, n=658, xy=10.780970375339052, th=0.0625, dt=0.020611286163330078)
[DEBUG, 1510786174.96317]: OdometryMessage(t=1510786174.9631689, n=659, xy=11.72666953107057, th=0.125, dt=0.03094482421875)
[DEBUG, 1510786174.984672]: OdometryMessage(t=1510786174.9846706, n=660, xy=11.72666953107057, th=0.125, dt=0.02070903778076172)
[DEBUG, 1510786175.0210626]: OdometryMessage(t=1510786175.0210612, n=661, xy=12.104949193363268, th=0.125, dt=0.020544767379760742)
[DEBUG, 1510786175.0567403]: OdometryMessage(t=1510786175.0567389, n=662, xy=12.861508517948323, th=0.1875, dt=0.020786523818969727)
[DEBUG, 1510786175.0916612]: OdometryMessage(t=1510786175.09166, n=663, xy=11.72666953107057, th=0.125, dt=0.020765066146850586)
[DEBUG, 1510786175.113014]: OdometryMessage(t=1510786175.1130123, n=664, xy=0.0, th=0.125, dt=0.03075885772705078)
[DEBUG, 1510786175.1366343]: OdometryMessage(t=1510786175.136633, n=665, xy=12.104949193363268, th=0.1875, dt=0.0310213565826416)
[DEBUG, 1510786175.1617377]: OdometryMessage(t=1510786175.161736, n=666, xy=12.29408902450939, th=0.125, dt=0.02070760726928711)
[DEBUG, 1510786175.1630347]: OdometryMessage(t=1510786175.163033, n=667, xy=12.483228855655852, th=0.0, dt=0.022725820541381836)
[DEBUG, 1510786175.1839812]: OdometryMessage(t=1510786175.1839797, n=668, xy=0.0, th=0.125, dt=0.022261619567871094)
[DEBUG, 1510786175.2055402]: OdometryMessage(t=1510786175.2055383, n=669, xy=12.861508517948323, th=0.0, dt=0.03168964385986328)
[DEBUG, 1510786175.2268162]: OdometryMessage(t=1510786175.2268143, n=670, xy=12.483228855655739, th=0.125, dt=0.02084517478942871)
[DEBUG, 1510786175.248419]: OdometryMessage(t=1510786175.2484176, n=671, xy=13.239788180241021, th=0.125, dt=0.031089067459106445)
[DEBUG, 1510786175.2849584]: OdometryMessage(t=1510786175.284957, n=672, xy=12.861508517948323, th=0.125, dt=0.020865201950073242)
[DEBUG, 1510786175.3172936]: OdometryMessage(t=1510786175.3172925, n=673, xy=12.483228855655739, th=0.125, dt=0.030849218368530273)
[DEBUG, 1510786175.3399515]: OdometryMessage(t=1510786175.3399503, n=674, xy=12.672368686802088, th=0.125, dt=0.020623445510864258)
[DEBUG, 1510786175.3612049]: OdometryMessage(t=1510786175.3612037, n=675, xy=0.0, th=0.1875, dt=0.021727800369262695)
[DEBUG, 1510786175.3940494]: OdometryMessage(t=1510786175.394048, n=676, xy=13.239788180240964, th=0.125, dt=0.020599842071533203)
[DEBUG, 1510786175.4326198]: OdometryMessage(t=1510786175.4326186, n=677, xy=13.239788180240964, th=0.1875, dt=0.031134366989135742)
[DEBUG, 1510786175.4540317]: OdometryMessage(t=1510786175.4540303, n=678, xy=13.050648349094672, th=0.1875, dt=0.02071380615234375)
[DEBUG, 1510786175.4912806]: OdometryMessage(t=1510786175.4912794, n=679, xy=12.104949193363154, th=0.125, dt=0.03081965446472168)
[DEBUG, 1510786175.5209706]: OdometryMessage(t=1510786175.5209687, n=680, xy=11.915809362216862, th=0.25, dt=0.020566940307617188)
[DEBUG, 1510786175.542855]: OdometryMessage(t=1510786175.5428536, n=681, xy=12.672368686802088, th=0.125, dt=0.030889034271240234)
[DEBUG, 1510786175.5741856]: OdometryMessage(t=1510786175.5741844, n=682, xy=12.67236868680203, th=0.125, dt=0.02071404457092285)
[DEBUG, 1510786175.6119034]: OdometryMessage(t=1510786175.6119022, n=683, xy=11.72666953107057, th=0.125, dt=0.030861854553222656)
[DEBUG, 1510786175.6336844]: OdometryMessage(t=1510786175.6336827, n=684, xy=12.294089024509503, th=0.1875, dt=0.02062511444091797)
[DEBUG, 1510786175.6556528]: OdometryMessage(t=1510786175.655651, n=685, xy=12.672368686802088, th=0.125, dt=0.030947446823120117)
[DEBUG, 1510786175.6895053]: OdometryMessage(t=1510786175.6895041, n=686, xy=11.348389868777929, th=0.125, dt=0.020700454711914062)
[DEBUG, 1510786175.7228675]: OdometryMessage(t=1510786175.7228658, n=687, xy=11.348389868777986, th=0.125, dt=0.020614147186279297)
[DEBUG, 1510786175.7445045]: OdometryMessage(t=1510786175.744503, n=688, xy=0.0, th=0.125, dt=0.023081064224243164)
[DEBUG, 1510786175.7657778]: OdometryMessage(t=1510786175.7657762, n=689, xy=11.348389868777986, th=0.0, dt=0.030954599380493164)
[DEBUG, 1510786175.787226]: OdometryMessage(t=1510786175.7872245, n=690, xy=11.537529699924278, th=0.125, dt=0.02079153060913086)
[DEBUG, 1510786175.808846]: OdometryMessage(t=1510786175.8088446, n=691, xy=10.780970375339052, th=0.1875, dt=0.020687103271484375)
[DEBUG, 1510786175.8440044]: OdometryMessage(t=1510786175.844003, n=692, xy=11.159250037631693, th=0.0625, dt=0.031000614166259766)
[DEBUG, 1510786175.8660226]: OdometryMessage(t=1510786175.8660212, n=693, xy=11.537529699924278, th=0.125, dt=0.02057194709777832)
[DEBUG, 1510786175.8986678]: OdometryMessage(t=1510786175.8986666, n=694, xy=10.213550881900147, th=0.125, dt=0.020684242248535156)
[DEBUG, 1510786175.93431]: OdometryMessage(t=1510786175.934308, n=695, xy=9.835271219607591, th=0.0625, dt=0.03092670440673828)
[DEBUG, 1510786175.9561963]: OdometryMessage(t=1510786175.9561949, n=696, xy=9.64613138846127, th=0.125, dt=0.020578622817993164)
[DEBUG, 1510786175.9784784]: OdometryMessage(t=1510786175.978477, n=697, xy=0.0, th=0.0625, dt=0.03886747360229492)
[DEBUG, 1510786175.979069]: OdometryMessage(t=1510786175.9790678, n=698, xy=9.456991557314979, th=0.0, dt=0.030948638916015625)
[DEBUG, 1510786176.003401]: OdometryMessage(t=1510786176.0033998, n=699, xy=8.700432232729781, th=0.12500000000005684, dt=0.02070760726928711)
[DEBUG, 1510786176.0252533]: OdometryMessage(t=1510786176.0252519, n=700, xy=9.078711895022366, th=0.0, dt=0.020931482315063477)
[DEBUG, 1510786176.0468884]: OdometryMessage(t=1510786176.046887, n=701, xy=0.0, th=0.06249999999994316, dt=0.029735565185546875)
[DEBUG, 1510786176.0685039]: OdometryMessage(t=1510786176.0685024, n=702, xy=8.322152570437197, th=0.1875, dt=0.030905485153198242)
[DEBUG, 1510786176.0903928]: OdometryMessage(t=1510786176.0903914, n=703, xy=8.889572063876074, th=0.0625, dt=0.02063465118408203)
[DEBUG, 1510786176.1126096]: OdometryMessage(t=1510786176.1126082, n=704, xy=7.943872908144584, th=0.0, dt=0.03087592124938965)
[DEBUG, 1510786176.1466982]: OdometryMessage(t=1510786176.1466966, n=705, xy=7.5655932458519715, th=0.125, dt=0.020641803741455078)
[DEBUG, 1510786176.167826]: OdometryMessage(t=1510786176.1678245, n=706, xy=7.754733076998292, th=0.0, dt=0.031033992767333984)
[DEBUG, 1510786176.1897683]: OdometryMessage(t=1510786176.1897666, n=707, xy=7.187313583559387, th=0.0625, dt=0.02079606056213379)
[DEBUG, 1510786176.2114644]: OdometryMessage(t=1510786176.211463, n=708, xy=6.619894090120482, th=0.125, dt=0.02068495750427246)
[DEBUG, 1510786176.2486262]: OdometryMessage(t=1510786176.248625, n=709, xy=6.052474596681577, th=0.125, dt=0.020717620849609375)
[DEBUG, 1510786176.270569]: OdometryMessage(t=1510786176.2705677, n=710, xy=0.0, th=0.125, dt=0.022291898727416992)
[DEBUG, 1510786176.2925668]: OdometryMessage(t=1510786176.292565, n=711, xy=5.863334765535285, th=0.125, dt=0.031089067459106445)
[DEBUG, 1510786176.3179474]: OdometryMessage(t=1510786176.3179457, n=712, xy=5.863334765535285, th=0.0, dt=0.0207827091217041)
[DEBUG, 1510786176.339955]: OdometryMessage(t=1510786176.339954, n=713, xy=5.485055103242686, th=0.0625, dt=0.030924558639526367)
[DEBUG, 1510786176.377977]: OdometryMessage(t=1510786176.3779757, n=714, xy=4.539355947511183, th=0.125, dt=0.020532608032226562)
[DEBUG, 1510786176.3993754]: OdometryMessage(t=1510786176.399373, n=715, xy=0.0, th=0.0625, dt=0.007822275161743164)
[DEBUG, 1510786176.4210742]: OdometryMessage(t=1510786176.4210725, n=716, xy=4.350216116364891, th=0.06250000000005684, dt=0.030899524688720703)
[DEBUG, 1510786176.4429824]: OdometryMessage(t=1510786176.4429812, n=717, xy=4.161076285218584, th=0.12499999999994316, dt=0.020880937576293945)
[DEBUG, 1510786176.4649322]: OdometryMessage(t=1510786176.4649308, n=718, xy=3.971936454072292, th=0.0, dt=0.03100442886352539)
[DEBUG, 1510786176.5010476]: OdometryMessage(t=1510786176.5010462, n=719, xy=3.782796622926, th=0.0625, dt=0.020764589309692383)
[DEBUG, 1510786176.5229602]: OdometryMessage(t=1510786176.5229585, n=720, xy=3.404516960633387, th=0.0625, dt=0.031073808670043945)
[DEBUG, 1510786176.5446758]: OdometryMessage(t=1510786176.5446744, n=721, xy=3.215377129487095, th=0.0, dt=0.02074742317199707)
[DEBUG, 1510786176.583406]: OdometryMessage(t=1510786176.5834045, n=722, xy=3.0262372983407886, th=0.0625, dt=0.030852556228637695)
[DEBUG, 1510786176.6049068]: OdometryMessage(t=1510786176.6049054, n=723, xy=2.458817804901898, th=0.0, dt=0.021477222442626953)
[DEBUG, 1510786176.6265166]: OdometryMessage(t=1510786176.626515, n=724, xy=0.0, th=0.0, dt=0.03082561492919922)
[DEBUG, 1510786176.648254]: OdometryMessage(t=1510786176.6482522, n=725, xy=2.2696779737555914, th=0.0625, dt=0.03113555908203125)
[DEBUG, 1510786176.6704445]: OdometryMessage(t=1510786176.670443, n=726, xy=2.2696779737555914, th=0.0, dt=0.020751953125)
[DEBUG, 1510786176.6925583]: OdometryMessage(t=1510786176.6925569, n=727, xy=2.0805381426092993, th=0.0, dt=0.031025409698486328)
[DEBUG, 1510786176.7151198]: OdometryMessage(t=1510786176.7151184, n=728, xy=2.0805381426092993, th=0.0625, dt=0.020609378814697266)
[DEBUG, 1510786176.7376113]: OdometryMessage(t=1510786176.73761, n=729, xy=1.8913983114629929, th=0.0625, dt=0.022090673446655273)
[DEBUG, 1510786176.7614083]: OdometryMessage(t=1510786176.7614071, n=730, xy=1.8913983114629929, th=0.0625, dt=0.031084060668945312)
[DEBUG, 1510786176.7863703]: OdometryMessage(t=1510786176.786369, n=731, xy=1.8913983114629929, th=0.0625, dt=0.02086496353149414)
[DEBUG, 1510786176.8298945]: OdometryMessage(t=1510786176.8298934, n=732, xy=1.5131186491703943, th=0.0625, dt=0.02079010009765625)
[DEBUG, 1510786176.8527944]: OdometryMessage(t=1510786176.8527932, n=733, xy=1.323978818024102, th=0.125, dt=0.02075648307800293)
[DEBUG, 1510786176.8748283]: OdometryMessage(t=1510786176.8748267, n=734, xy=0.0, th=0.125, dt=0.022771358489990234)
[DEBUG, 1510786176.8980398]: OdometryMessage(t=1510786176.8980384, n=735, xy=1.1348389868777957, th=0.1875, dt=0.031150341033935547)
[DEBUG, 1510786176.9201462]: OdometryMessage(t=1510786176.9201443, n=736, xy=0.9456991557314964, th=0.0, dt=0.020725727081298828)
[DEBUG, 1510786176.941965]: OdometryMessage(t=1510786176.941964, n=737, xy=0.9456991557314964, th=0.0625, dt=0.030995845794677734)
[DEBUG, 1510786176.9657097]: OdometryMessage(t=1510786176.9657083, n=738, xy=0.5674194934388979, th=0.25, dt=0.020772933959960938)
[DEBUG, 1510786176.9910824]: OdometryMessage(t=1510786176.9910808, n=739, xy=0.5674194934388979, th=0.1875, dt=0.030998706817626953)
[DEBUG, 1510786177.0212598]: OdometryMessage(t=1510786177.0212586, n=740, xy=0.567419493438905, th=0.25, dt=0.02074432373046875)
[DEBUG, 1510786177.0433302]: OdometryMessage(t=1510786177.0433288, n=741, xy=0.3782796622925986, th=0.3125, dt=0.020932674407958984)
[DEBUG, 1510786177.0664732]: OdometryMessage(t=1510786177.0664718, n=742, xy=0.3782796622925986, th=0.0, dt=0.030960559844970703)
[DEBUG, 1510786177.0888486]: OdometryMessage(t=1510786177.0888474, n=743, xy=0.1891398311462993, th=0.3125, dt=0.02091526985168457)
[DEBUG, 1510786177.1120722]: OdometryMessage(t=1510786177.1120706, n=744, xy=0.3782796622925986, th=0.3125, dt=0.031072139739990234)
[DEBUG, 1510786177.1381912]: OdometryMessage(t=1510786177.1381898, n=745, xy=0.0, th=0.25, dt=0.02098226547241211)
[DEBUG, 1510786177.1604035]: OdometryMessage(t=1510786177.160402, n=746, xy=0.0, th=0.4375, dt=0.022378921508789062)
[DEBUG, 1510786177.1955726]: OdometryMessage(t=1510786177.195571, n=747, xy=0.0, th=0.4375, dt=0.020697355270385742)
[DEBUG, 1510786177.2164326]: OdometryMessage(t=1510786177.2164307, n=748, xy=0.0, th=0.0, dt=0.020601749420166016)
[DEBUG, 1510786177.2380292]: OdometryMessage(t=1510786177.2380276, n=749, xy=-0.3782796622925986, th=0.5625, dt=0.030956268310546875)
[DEBUG, 1510786177.238904]: OdometryMessage(t=1510786177.2389028, n=750, xy=0.0, th=0.5, dt=0.0208590030670166)
[DEBUG, 1510786177.2593029]: OdometryMessage(t=1510786177.2593012, n=751, xy=-0.3782796622925986, th=0.0, dt=0.020902395248413086)
[DEBUG, 1510786177.293445]: OdometryMessage(t=1510786177.293444, n=752, xy=-0.5674194934388979, th=0.375, dt=0.031164169311523438)
[DEBUG, 1510786177.321435]: OdometryMessage(t=1510786177.3214335, n=753, xy=-0.5674194934388979, th=0.8125, dt=0.020741939544677734)
[DEBUG, 1510786177.3581214]: OdometryMessage(t=1510786177.3581202, n=754, xy=-0.7565593245852043, th=0.625, dt=0.031191349029541016)
[DEBUG, 1510786177.3587124]: OdometryMessage(t=1510786177.3587112, n=755, xy=-0.7565593245851971, th=0.0, dt=0.02069568634033203)
[DEBUG, 1510786177.3896232]: OdometryMessage(t=1510786177.3896217, n=756, xy=-0.7565593245851971, th=0.75, dt=0.020747900009155273)
[DEBUG, 1510786177.417069]: OdometryMessage(t=1510786177.4170675, n=757, xy=-0.9456991557314964, th=0.75, dt=0.030740976333618164)
[DEBUG, 1510786177.453241]: OdometryMessage(t=1510786177.4532397, n=758, xy=-1.1348389868777957, th=0.875, dt=0.020823240280151367)
[DEBUG, 1510786177.484337]: OdometryMessage(t=1510786177.4843357, n=759, xy=-1.323978818024095, th=0.9375, dt=0.020621776580810547)
[DEBUG, 1510786177.5130043]: OdometryMessage(t=1510786177.5130029, n=760, xy=0.0, th=1.0625, dt=0.028898954391479492)
[DEBUG, 1510786177.5136337]: OdometryMessage(t=1510786177.5136328, n=761, xy=-1.1348389868777957, th=0.0, dt=0.031220197677612305)
[DEBUG, 1510786177.5349753]: OdometryMessage(t=1510786177.5349739, n=762, xy=-1.1348389868778028, th=0.75, dt=0.020757436752319336)
[DEBUG, 1510786177.5711887]: OdometryMessage(t=1510786177.5711875, n=763, xy=-1.5131186491703943, th=1.75, dt=0.020661592483520508)
[DEBUG, 1510786177.6100013]: OdometryMessage(t=1510786177.6100004, n=764, xy=-1.323978818024102, th=0.9375000000000568, dt=0.02077031135559082)
[DEBUG, 1510786177.6390483]: OdometryMessage(t=1510786177.639047, n=765, xy=-0.7565593245851971, th=1.4375, dt=0.03101801872253418)
[DEBUG, 1510786177.672054]: OdometryMessage(t=1510786177.6720524, n=766, xy=-0.1891398311463064, th=1.4999999999999432, dt=0.020862340927124023)
[DEBUG, 1510786177.7060971]: OdometryMessage(t=1510786177.706096, n=767, xy=0.0, th=1.5625, dt=0.03096771240234375)
[DEBUG, 1510786177.7420352]: OdometryMessage(t=1510786177.742034, n=768, xy=0.0, th=1.6875, dt=0.0205843448638916)
[DEBUG, 1510786177.767565]: OdometryMessage(t=1510786177.7675633, n=769, xy=0.18913983114629218, th=1.6875, dt=0.030866622924804688)
[DEBUG, 1510786177.8026547]: OdometryMessage(t=1510786177.8026533, n=770, xy=0.7565593245851971, th=1.75, dt=0.020589590072631836)
